"","sampleID","taxon","wiSample_rel_abund","State","MonthofCollection","fullDataset_mean_rel_abund","fullDataset_med_rel_abund"
"102","1227","*Lecanicillium*",0.00532013938765196,"ga","may",0.125285630063773,0.00532013938765196
"103","1227","*Meyerozyma*",0.00532013938765196,"ga","may",2.06740736819999,0.00532013938765196
"104","1227","*Oberwinklerozyma*",0.00532013938765196,"ga","may",0.0544205001928202,0.00532013938765196
"105","1227","*Penicillium*",0.00532013938765196,"ga","may",0.0580739057323321,0.00532013938765196
"106","1227","*Scleroderma*",0.00532013938765196,"ga","may",0.0212485852553445,0.00532013938765196
"107","1227","*Trichoderma*",0.279307317851728,"ga","may",2.94862915714644,1.19760479041916
"108","1227","*Xylaria*",0.00532013938765196,"ga","may",0.0255118001824723,0.00532013938765196
"109","1227","Other",0.622456308355279,"ga","may",0.645860735844121,0.494851943491101
"110","1227","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"ga","may",1.0227528215966,0.00532013938765196
"111","1294","Cultivar Fungus",96.0737371319128,"ga","may",93.0169618259276,97.9725415070243
"112","1294","*Cladosporium*",0.00532013938765196,"ga","may",0.0533961759088995,0.00532013938765196
"113","1294","*Lecanicillium*",0.00532013938765196,"ga","may",0.125285630063773,0.00532013938765196
"114","1294","*Meyerozyma*",0.00532013938765196,"ga","may",2.06740736819999,0.00532013938765196
"115","1294","*Oberwinklerozyma*",0.00532013938765196,"ga","may",0.0544205001928202,0.00532013938765196
"116","1294","*Penicillium*",0.00532013938765196,"ga","may",0.0580739057323321,0.00532013938765196
"117","1294","*Scleroderma*",0.00532013938765196,"ga","may",0.0212485852553445,0.00532013938765196
"118","1294","*Trichoderma*",2.48184502433964,"ga","may",2.94862915714644,1.19760479041916
"119","1294","*Xylaria*",0.00532013938765196,"ga","may",0.0255118001824723,0.00532013938765196
"120","1294","Other",1.44441784374751,"ga","may",0.645860735844121,0.494851943491101
"121","1294","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"ga","may",1.0227528215966,0.00532013938765196
"122","1308","Cultivar Fungus",99.3057218099114,"ga","may",93.0169618259276,97.9725415070243
"123","1308","*Cladosporium*",0.00532013938765196,"ga","may",0.0533961759088995,0.00532013938765196
"124","1308","*Lecanicillium*",0.00532013938765196,"ga","may",0.125285630063773,0.00532013938765196
"125","1308","*Meyerozyma*",0.00532013938765196,"ga","may",2.06740736819999,0.00532013938765196
"126","1308","*Oberwinklerozyma*",0.00532013938765196,"ga","may",0.0544205001928202,0.00532013938765196
"127","1308","*Penicillium*",0.00532013938765196,"ga","may",0.0580739057323321,0.00532013938765196
"128","1308","*Scleroderma*",0.00532013938765196,"ga","may",0.0212485852553445,0.00532013938765196
"129","1308","*Trichoderma*",0.00532013938765196,"ga","may",2.94862915714644,1.19760479041916
"130","1308","*Xylaria*",0.00532013938765196,"ga","may",0.0255118001824723,0.00532013938765196
"131","1308","Other",0.69427819008858,"ga","may",0.645860735844121,0.494851943491101
"132","1308","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"ga","may",1.0227528215966,0.00532013938765196
"133","1486","Cultivar Fungus",90.9424626925225,"nc","june",93.0169618259276,97.9725415070243
"134","1486","*Cladosporium*",0.00798020908147793,"nc","june",0.0533961759088995,0.00532013938765196
"135","1486","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"136","1486","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"137","1486","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"138","1486","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"139","1486","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"140","1486","*Trichoderma*",8.7143883169739,"nc","june",2.94862915714644,1.19760479041916
"141","1486","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"142","1486","Other",0.311228154177639,"nc","june",0.645860735844121,0.494851943491101
"143","1486","Unclassified<br>*Stephanosporaceae*",0.0239406272444338,"nc","june",1.0227528215966,0.00532013938765196
"144","1544","Cultivar Fungus",96.5206288404756,"nc","june",93.0169618259276,97.9725415070243
"145","1544","*Cladosporium*",0.00532013938765196,"nc","june",0.0533961759088995,0.00532013938765196
"146","1544","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"147","1544","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"148","1544","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"149","1544","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"150","1544","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"151","1544","*Trichoderma*",2.44992418801373,"nc","june",2.94862915714644,1.19760479041916
"152","1544","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"153","1544","Other",1.02944697151065,"nc","june",0.645860735844121,0.494851943491101
"154","1544","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"155","1565","Cultivar Fungus",93.4482483441066,"nc","june",93.0169618259276,97.9725415070243
"156","1565","*Cladosporium*",0.00532013938765196,"nc","june",0.0533961759088995,0.00532013938765196
"157","1565","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"158","1565","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"159","1565","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"160","1565","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"161","1565","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"162","1565","*Trichoderma*",6.328305801612,"nc","june",2.94862915714644,1.19760479041916
"163","1565","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"164","1565","Other",0.223445854281382,"nc","june",0.645860735844121,0.494851943491101
"165","1565","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"166","1596","Cultivar Fungus",95.9221131593648,"nc","june",93.0169618259276,97.9725415070243
"167","1596","*Cladosporium*",0.00532013938765196,"nc","june",0.0533961759088995,0.00532013938765196
"168","1596","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"169","1596","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"170","1596","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"171","1596","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"172","1596","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"173","1596","*Trichoderma*",3.93424307716862,"nc","june",2.94862915714644,1.19760479041916
"174","1596","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"175","1596","Other",0.143643763466603,"nc","june",0.645860735844121,0.494851943491101
"176","1596","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"177","1620","Cultivar Fungus",98.6274040379858,"nc","june",93.0169618259276,97.9725415070243
"178","1620","*Cladosporium*",0.00532013938765196,"nc","june",0.0533961759088995,0.00532013938765196
"179","1620","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"180","1620","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"181","1620","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"182","1620","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"183","1620","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"184","1620","*Trichoderma*",1.12520948048839,"nc","june",2.94862915714644,1.19760479041916
"185","1620","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"186","1620","Other",0.247386481525816,"nc","june",0.645860735844121,0.494851943491101
"187","1620","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"188","1653","Cultivar Fungus",96.1535392227276,"nc","june",93.0169618259276,97.9725415070243
"189","1653","*Cladosporium*",0.00532013938765196,"nc","june",0.0533961759088995,0.00532013938765196
"190","1653","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"191","1653","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"192","1653","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"193","1653","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"194","1653","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"195","1653","*Trichoderma*",3.43148990503551,"nc","june",2.94862915714644,1.19760479041916
"196","1653","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"197","1653","Other",0.414970872236853,"nc","june",0.645860735844121,0.494851943491101
"198","1653","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"199","1704","Cultivar Fungus",97.7655414571862,"nc","june",93.0169618259276,97.9725415070243
"200","1704","*Cladosporium*",0.247386481525816,"nc","june",0.0533961759088995,0.00532013938765196
"201","1704","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"202","1704","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"203","1704","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"204","1704","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"205","1704","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"206","1704","*Trichoderma*",1.50825951639933,"nc","june",2.94862915714644,1.19760479041916
"207","1704","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"208","1704","Other",0.478812544888676,"nc","june",0.645860735844121,0.494851943491101
"209","1704","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"210","1725","Cultivar Fungus",96.4328465405794,"nc","june",93.0169618259276,97.9725415070243
"211","1725","*Cladosporium*",0.0558614635703455,"nc","june",0.0533961759088995,0.00532013938765196
"212","1725","*Lecanicillium*",0.00532013938765196,"nc","june",0.125285630063773,0.00532013938765196
"213","1725","*Meyerozyma*",0.00532013938765196,"nc","june",2.06740736819999,0.00532013938765196
"214","1725","*Oberwinklerozyma*",0.00532013938765196,"nc","june",0.0544205001928202,0.00532013938765196
"215","1725","*Penicillium*",0.00532013938765196,"nc","june",0.0580739057323321,0.00532013938765196
"216","1725","*Scleroderma*",0.00532013938765196,"nc","june",0.0212485852553445,0.00532013938765196
"217","1725","*Trichoderma*",2.89681589657649,"nc","june",2.94862915714644,1.19760479041916
"218","1725","*Xylaria*",0.00532013938765196,"nc","june",0.0255118001824723,0.00532013938765196
"219","1725","Other",0.614476099273801,"nc","june",0.645860735844121,0.494851943491101
"220","1725","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nc","june",1.0227528215966,0.00532013938765196
"221","222","Cultivar Fungus",98.6353842470673,"nj","june",93.0169618259276,97.9725415070243
"222","222","*Cladosporium*",0.00532013938765196,"nj","june",0.0533961759088995,0.00532013938765196
"223","222","*Lecanicillium*",0.00532013938765196,"nj","june",0.125285630063773,0.00532013938765196
"224","222","*Meyerozyma*",0.00532013938765196,"nj","june",2.06740736819999,0.00532013938765196
"225","222","*Oberwinklerozyma*",0.00532013938765196,"nj","june",0.0544205001928202,0.00532013938765196
"226","222","*Penicillium*",0.00532013938765196,"nj","june",0.0580739057323321,0.00532013938765196
"227","222","*Scleroderma*",0.00532013938765196,"nj","june",0.0212485852553445,0.00532013938765196
"228","222","*Trichoderma*",0.77408028090336,"nj","june",2.94862915714644,1.19760479041916
"229","222","*Xylaria*",0.00532013938765196,"nj","june",0.0255118001824723,0.00532013938765196
"230","222","Other",0.590535472029367,"nj","june",0.645860735844121,0.494851943491101
"231","222","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nj","june",1.0227528215966,0.00532013938765196
"232","2341","Cultivar Fungus",98.898731146756,"ny","july",93.0169618259276,97.9725415070243
"233","2341","*Cladosporium*",0.00532013938765196,"ny","july",0.0533961759088995,0.00532013938765196
"234","2341","*Lecanicillium*",0.00532013938765196,"ny","july",0.125285630063773,0.00532013938765196
"235","2341","*Meyerozyma*",0.00532013938765196,"ny","july",2.06740736819999,0.00532013938765196
"236","2341","*Oberwinklerozyma*",0.00532013938765196,"ny","july",0.0544205001928202,0.00532013938765196
"237","2341","*Penicillium*",0.00532013938765196,"ny","july",0.0580739057323321,0.00532013938765196
"238","2341","*Scleroderma*",0.00532013938765196,"ny","july",0.0212485852553445,0.00532013938765196
"239","2341","*Trichoderma*",0.806001117229271,"ny","july",2.94862915714644,1.19760479041916
"240","2341","*Xylaria*",0.00532013938765196,"ny","july",0.0255118001824723,0.00532013938765196
"241","2341","Other",0.295267736014684,"ny","july",0.645860735844121,0.494851943491101
"242","2341","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"ny","july",1.0227528215966,0.00532013938765196
"243","263","Cultivar Fungus",98.5075818036712,"nj","june",93.0169618259276,97.9725415070243
"244","263","*Cladosporium*",0.00532013938765196,"nj","june",0.0533961759088995,0.00532013938765196
"245","263","*Lecanicillium*",0.00532013938765196,"nj","june",0.125285630063773,0.00532013938765196
"246","263","*Meyerozyma*",0.00532013938765196,"nj","june",2.06740736819999,0.00532013938765196
"247","263","*Oberwinklerozyma*",0.00532013938765196,"nj","june",0.0544205001928202,0.00532013938765196
"248","263","*Penicillium*",0.00532013938765196,"nj","june",0.0580739057323321,0.00532013938765196
"249","263","*Scleroderma*",0.00532013938765196,"nj","june",0.0212485852553445,0.00532013938765196
"250","263","*Trichoderma*",0.845969672785315,"nj","june",2.94862915714644,1.19760479041916
"251","263","*Xylaria*",0.00532013938765196,"nj","june",0.0255118001824723,0.00532013938765196
"252","263","Other",0.646448523543496,"nj","june",0.645860735844121,0.494851943491101
"253","263","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"nj","june",1.0227528215966,0.00532013938765196
"254","2735","Cultivar Fungus",98.3797589592146,"la","may",93.0169618259276,97.9725415070243
"255","2735","*Cladosporium*",0.00532013938765196,"la","may",0.0533961759088995,0.00532013938765196
"256","2735","*Lecanicillium*",0.00532013938765196,"la","may",0.125285630063773,0.00532013938765196
"257","2735","*Meyerozyma*",0.00532013938765196,"la","may",2.06740736819999,0.00532013938765196
"258","2735","*Oberwinklerozyma*",0.00532013938765196,"la","may",0.0544205001928202,0.00532013938765196
"259","2735","*Penicillium*",0.00532013938765196,"la","may",0.0580739057323321,0.00532013938765196
"260","2735","*Scleroderma*",0.00532013938765196,"la","may",0.0212485852553445,0.00532013938765196
"261","2735","*Trichoderma*",0.694389017479448,"la","may",2.94862915714644,1.19760479041916
"262","2735","*Xylaria*",0.00532013938765196,"la","may",0.0255118001824723,0.00532013938765196
"263","2735","Other",0.92585202330593,"la","may",0.645860735844121,0.494851943491101
"264","2735","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"la","may",1.0227528215966,0.00532013938765196
"265","2747","Cultivar Fungus",98.9383780332056,"la","may",93.0169618259276,97.9725415070243
"266","2747","*Cladosporium*",0.00532013938765196,"la","may",0.0533961759088995,0.00532013938765196
"267","2747","*Lecanicillium*",0.00532013938765196,"la","may",0.125285630063773,0.00532013938765196
"268","2747","*Meyerozyma*",0.00532013938765196,"la","may",2.06740736819999,0.00532013938765196
"269","2747","*Oberwinklerozyma*",0.00532013938765196,"la","may",0.0544205001928202,0.00532013938765196
"270","2747","*Penicillium*",0.00532013938765196,"la","may",0.0580739057323321,0.00532013938765196
"271","2747","*Scleroderma*",0.00532013938765196,"la","may",0.0212485852553445,0.00532013938765196
"272","2747","*Trichoderma*",0.84610472541507,"la","may",2.94862915714644,1.19760479041916
"273","2747","*Xylaria*",0.00532013938765196,"la","may",0.0255118001824723,0.00532013938765196
"274","2747","Other",0.191570881226054,"la","may",0.645860735844121,0.494851943491101
"275","2747","Unclassified<br>*Stephanosporaceae*",0.0239463601532567,"la","may",1.0227528215966,0.00532013938765196
"276","2762","Cultivar Fungus",99.3057218099114,"la","may",93.0169618259276,97.9725415070243
"277","2762","*Cladosporium*",0.00532013938765196,"la","may",0.0533961759088995,0.00532013938765196
"278","2762","*Lecanicillium*",0.00532013938765196,"la","may",0.125285630063773,0.00532013938765196
"279","2762","*Meyerozyma*",0.00532013938765196,"la","may",2.06740736819999,0.00532013938765196
"280","2762","*Oberwinklerozyma*",0.00532013938765196,"la","may",0.0544205001928202,0.00532013938765196
"281","2762","*Penicillium*",0.00532013938765196,"la","may",0.0580739057323321,0.00532013938765196
"282","2762","*Scleroderma*",0.00532013938765196,"la","may",0.0212485852553445,0.00532013938765196
"283","2762","*Trichoderma*",0.50275317213311,"la","may",2.94862915714644,1.19760479041916
"284","2762","*Xylaria*",0.00532013938765196,"la","may",0.0255118001824723,0.00532013938765196
"285","2762","Other",0.19152501795547,"la","may",0.645860735844121,0.494851943491101
"286","2762","Unclassified<br>*Stephanosporaceae*",0.00532013938765196,"la","may",1.0227528215966,0.00532013938765196
"287","2778","Cultivar Fungus",96.0015961691939,"la","may",93.0169618259276,97.9725415070243
"288","2778","*Cladosporium*",0.00532013938765196,"la","may",0.0533961759088995,0.00532013938765196
"289","2778","*Lecanicillium*",0.00532013938765196,"la","may",0.125285630063773,0.00532013938765196
"290","2778","*Meyerozyma*",0.00532013938765196,"la","may",2.06740736819999,0.00532013938765196
"291","2778","*Oberwinklerozyma*",0.00532013938765196,"la","may",0.0544205001928202,0.00532013938765196
